0,4.99999998449958,4.99999997668655,4.99999996493535,4.99999994726092,4.99999992067764,4.99999988069499,4.99999982055897,4.99999973011124,4.99999959407308,4.99999938946452,4.99999908172247,4.9999986188622,4.99999792269596,4.99999687562525,4.99999530077571,4.99999293211902,4.99998936953452,4.99998401121969,4.99997595203179,4.99996383058846,4.99994559929889,4.99991817847857,4.99987693611972,4.9998149054385,4.99972160802488,4.99958128379795,4.99937022876546,4.99905279087384,4.99857534755562,4.9978572476434,4.99677718753101,4.99515272020201,4.99270943572853,4.98903460711751,4.9835074712203,4.9751943675467,4.9626910215148,4.9438853301471,4.91560057925605,4.87305882328832,4.80907378033039,4.71283690366191,4.56809156939693,4.3503869584747,4.02294775045137,3.53046192529239,2.78973728988087,1.67564840147802,0
0,4.72290437910834,4.98965255624625,4.99966947653956,4.99999027233927,4.99999965302774,4.99999987359457,4.99999982039605,4.99999973013754,4.99999959411948,4.99999938953448,4.99999908182769,4.99999861902046,4.99999792293399,4.99999687598326,4.99999530131418,4.99999293292891,4.99998937075264,4.99998401305179,4.99997595478737,4.99996383473301,4.99994560553251,4.99991818785426,4.99987695022125,4.99981492664795,4.99972163992501,4.99958133177743,4.99937030092913,4.9990528994118,4.99857551080244,4.99785749317522,4.99677755682381,4.99515327563784,4.9927102711333,4.9890358636103,4.98350936105168,4.97519720995268,4.96269529664319,4.94389176016551,4.9156102503426,4.87307336911216,4.80909565801602,4.71286980885407,4.56814106054004,4.35046139576038,4.02305970795089,3.53063030974276,2.78999026292926,1.67601531357273,0
0,4.46760325469848,4.96771013591569,4.99822535523676,4.99990293940015,4.9999945530524,4.99999958043609,4.99999980368539,4.9999997292168,4.99999959411194,4.99999938960137,4.99999908193273,4.99999861917869,4.999997923172,4.99999687634123,4.9999953018526,4.99999293373871,4.99998937197062,4.99998401488371,4.99997595754267,4.99996383887712,4.99994561176548,4.99991819722898,4.99987696432131,4.99981494785518,4.99972167182181,4.9995813797519,4.99937037308525,4.99905300793841,4.99857567403217,4.99785773868134,4.99677792607796,4.99515383101554,4.99271110645063,4.98903711997159,4.98351125068527,4.97520005206119,4.96269957132418,4.94389818951099,4.91561992041703,4.87308791341373,4.80911753341208,4.71290271060248,4.56819054650077,4.35053582517858,4.02317165175202,3.53079862814855,2.79024214582323,1.67636470266611,0
0,4.23458300455696,4.93418786686676,4.99545111300983,4.99971575344305,4.99998302552693,4.99999890067279,4.99999976444321,4.99999972700211,4.9999995940306,4.99999938966404,4.99999908203752,4.9999986193369,4.99999792340998,4.99999687669917,4.99999530239095,4.99999293454842,4.99998937318848,4.99998401671543,4.99997596029767,4.99996384302078,4.99994561799776,4.99991820660265,4.99987697841982,4.99981496906007,4.99972170371508,4.99958142772106,4.9993704452334,4.99905311645303,4.99857583724388,4.99785798416035,4.99677829529133,4.9951543863319,4.99271194167571,4.98903837619412,4.98351314011016,4.9752028938558,4.96270384553303,4.94390461814636,4.91562958942342,4.8731024561089,4.80913940639202,4.71293560871678,4.56824002699182,4.3506102462715,4.02328358054885,3.53096686547351,2.79049271907102,1.67669606005927,0
0,4.02047673894981,4.89219903638641,4.99067168721551,4.99928538083876,4.9999488813522,4.99999639219465,4.99999958921138,4.9999997152084,4.99999959329915,4.99999938968376,4.99999908213951,4.9999986194949,4.99999792364792,4.99999687705707,4.99999530292925,4.99999293535805,4.99998937440619,4.99998401854693,4.99997596305235,4.99996384716397,4.99994562422933,4.99991821597527,4.99987699251673,4.99981499026257,4.99972173560476,4.99958147568482,4.99937051737342,4.99905322495542,4.99857600043719,4.99785822961169,4.99677866446308,4.99515494158568,4.99271277680664,4.98903963227507,4.9835150293221,4.97520573533011,4.96270811926014,4.94391104605717,4.91563925734003,4.87311699716499,4.80916127690664,4.71296850312205,4.56828950188117,4.35068465846766,4.02339548710345,3.5311349240072,2.79074117547116,1.67701150472231,0
0,3.82539039347175,4.84160218474788,4.98395008838998,4.99861213134867,4.9998908782113,4.99999182777442,4.99999925060501,4.99999969112004,4.99999959167774,4.9999993896409,4.99999908223719,4.9999986196526,4.99999792388582,4.99999687741492,4.99999530346748,4.99999293616758,4.99998937562377,4.99998402037823,4.99997596580673,4.9999638513067,4.99994563046021,4.99991822534684,4.99987700661206,4.99981501146269,4.99972176749085,4.99958152364318,4.99937058950533,4.99905333344561,4.99857616361216,4.99785847503545,4.99677903359335,4.99515549677705,4.99271361184373,4.98904088821484,4.98351691832171,4.97520857648508,4.96271239250695,4.94391747324556,4.91564892417009,4.87313153658684,4.80918314496323,4.71300139382891,4.56833897118006,4.3507590617235,4.02350737082879,3.53130280251594,2.79098756629084,1.67731098557677,0
0,3.64575312065724,4.7855249952755,4.9747690680415,4.99750636993562,4.99977941575497,4.9999818082554,4.99999841829847,4.99999962584794,4.9999995868161,4.99999938935402,4.9999990823171,4.99999861980903,4.9999979241236,4.99999687777273,4.99999530400565,4.99999293697702,4.99998937684121,4.99998402220933,4.99997596856079,4.99996385544895,4.99994563669037,4.99991823471733,4.99987702070577,4.99981503266038,4.9997217993733,4.99958157159606,4.99937066162898,4.99905344192338,4.99857632676845,4.9978587204311,4.99677940268134,4.99515605190484,4.99271444678518,4.98904214401079,4.98351880710499,4.97521141731468,4.96271666526438,4.94392389969792,4.91565858989313,4.87314607434366,4.80920501051526,4.71303428076414,4.56838843472155,4.35083345489757,4.02361921813605,3.53147036223695,2.79123112483295,1.67759680384165,0
0,3.48143852331119,4.72397276742092,4.96321339363751,4.99595244776368,4.99960726069457,4.99996497565195,4.99999690882952,4.99999949878238,4.99999957666098,4.99999938863518,4.99999908236307,4.99999861996285,4.99999792436116,4.99999687813048,4.99999530454376,4.99999293778636,4.99998937805851,4.99998402404021,4.99997597131453,4.99996385959072,4.99994564291982,4.99991824408675,4.99987703479788,4.99981505385565,4.9997218312521,4.99958161954346,4.9993707337444,4.99905355038878,4.99857648990612,4.99785896579875,4.99677977172722,4.99515660696929,4.99271528163136,4.98904339966344,4.98352069567276,4.97521425782013,4.96272093753427,4.94393032541699,4.91566825451324,4.87316061044161,4.80922687357188,4.71306716393911,4.56843789249063,4.35090783760215,4.0237310253925,3.53163758586027,2.79147188508726,1.67786907781809,0
0,3.32990827862648,4.65896995016254,4.94910982111811,4.99379884304319,4.99934161811844,4.99993655078499,4.99999415848759,4.9999992518056,4.99999955575603,4.99999938700622,4.99999908233537,4.9999986201109,4.99999792459826,4.99999687848816,4.99999530508181,4.99999293859562,4.99998937927567,4.99998402587088,4.99997597406796,4.99996386373203,4.99994564914856,4.9999182534551,4.99987704888837,4.99981507504849,4.99972186312725,4.99958166748536,4.99937080585155,4.99905365884173,4.99857665302508,4.99785921113826,4.99678014073077,4.99515716197008,4.9927161163818,4.98904465517209,4.98352258402393,4.97521709799982,4.96272520931419,4.94393675039912,4.91567791802496,4.87317514487242,4.80924873412023,4.71310004332786,4.56848734435025,4.35098220836106,4.0238427769393,3.53180435131515,2.79170941733156,1.67812951280389,0
0,3.1910008509712,4.59045810330563,4.93263482406769,4.99102651921855,4.99896328121237,4.99989145486374,4.99998926100435,4.99999875434862,4.99999950770938,4.99999938259813,4.99999908203544,4.9999986202332,4.99999792483296,4.99999687884558,4.99999530561977,4.99999293940478,4.99998938049269,4.99998402770135,4.99997597682107,4.99996386787286,4.99994565537658,4.99991826282238,4.99987706297725,4.99981509623891,4.99972189499876,4.99958171542179,4.99937087795046,4.99905376728229,4.99857681612538,4.99785945644972,4.99678050969213,4.99515771690741,4.99271695103679,4.98904591053719,4.9835244721592,4.97521993785477,4.96272948060571,4.94394317464665,4.9156875804318,4.8731896776413,4.80927059216688,4.71313291892503,4.56853679013017,4.35105656551018,4.02395446173495,3.53197062272694,2.7919437979974,1.67837827987405,0
